state,county,value
Georgia,Johnson,"4,083"
Georgia,Jones,"11,618"
Georgia,Lamar,"7,488"
Georgia,Lanier,"4,251"
Georgia,Laurens,"21,252"
Georgia,Lee,"10,384"
Georgia,Liberty,"26,762"
Georgia,Lincoln,"4,755"
Georgia,Long,"5,979"
Georgia,Lowndes,"44,571"
Georgia,Lumpkin,"12,889"
Georgia,Macon,"6,082"
Georgia,Madison,"11,729"
Georgia,Marion,"4,103"
Georgia,McDuffie,"9,274"
Georgia,McIntosh,"9,171"
Georgia,Meriwether,"9,930"
Georgia,Miller,"2,771"
Georgia,Mitchell,"8,961"
Georgia,Monroe,"10,766"
Georgia,Montgomery,"3,903"
Georgia,Morgan,"7,478"
Georgia,Murray,"15,867"
Georgia,Muscogee,"82,921"
Georgia,Newton,"38,272"
Georgia,Oconee,"12,480"
Georgia,Oglethorpe,"6,452"
Georgia,Paulding,"52,257"
Georgia,Peach,"11,076"
Georgia,Pickens,"13,661"
Georgia,Pierce,"7,950"
Georgia,Pike,"6,793"
Georgia,Polk,"16,897"
Georgia,Pulaski,"4,823"
Georgia,Putnam,"12,738"
Georgia,Quitman,"1,917"
Georgia,Rabun,"12,347"
Georgia,Randolph,"4,134"
Georgia,Richmond,"86,407"
Georgia,Rockdale,"33,216"
Georgia,Schley,"2,189"
Georgia,Screven,"6,706"
Georgia,Seminole,"4,795"
Georgia,Spalding,"26,793"
Georgia,Stephens,"12,564"
Georgia,Stewart,"2,364"
Georgia,Sumter,"13,860"
Georgia,Talbot,"3,369"
Georgia,Taliaferro,"1,060"
Georgia,Tattnall,"9,875"
Georgia,Taylor,"4,520"
Georgia,Telfair,"7,216"
Georgia,Terrell,"4,090"
Georgia,Thomas,"20,182"
Georgia,Tift,"16,361"
Georgia,Toombs,"12,095"
Georgia,Towns,"7,773"
Georgia,Treutlen,"2,960"
Georgia,Troup,"28,059"
Georgia,Turner,"3,814"
Georgia,Twiggs,"4,203"
Georgia,Union,"14,080"
Georgia,Upson,"12,143"
Georgia,Walker,"30,000"
Georgia,Walton,"32,385"
Georgia,Ware,"16,309"
Georgia,Warren,"2,956"
Georgia,Washington,"8,988"
Georgia,Wayne,"12,129"
