year,county,state,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,apc_percent_diff
2012,Vernon,LOUISIANA,21,4,9,46260.0,,0.126489699,,0.057607386,120.0,0.0,0.472,0.02,2.0,9.2,2.84,0.36,2.2,-0.077728776
2013,Frio,TEXAS,12,3,5,35849.0,,0.240209937,,0.075348429,75.0,0.187,0.01,0.33,2.0,7.5,2.08,0.21,1.75,0.293501048
2013,Archer,TEXAS,17,4,9,56452.0,,0.112849802,,0.033557046,72.0,0.123,0.013,0.1,1.0,8.0,2.49,0.23,1.88,0.574813812
2014,Montmorency,MICHIGAN,14,4,14,36448.0,,0.158254921,,0.200966462,144.0,0.027,0.539,0.05,2.0,7.7,1.12,0.36,0.85,0.157032755
2013,Holmes,MISSISSIPPI,10,4,7,22325.0,,0.435265183,,0.194366977,119.0,0.283,0.383,0.0,2.0,9.6,2.97,0.27,2.34,-0.135571055
2013,Washington,MISSOURI,19,6,17,34702.0,,0.234154925,,0.140484691,115.0,0.001,0.823,0.02,2.0,9.6,2.27,0.31,1.87,-0.293308318
2014,Klamath,OREGON,11,4,10,39534.0,0.222136199,0.185887456,0.09695898,0.130427599,132.0,0.052,0.569,0.2,2.0,7.4,1.2,0.49,1.03,0.381198347
2013,Montgomery,ARKANSAS,11,4,9,31345.0,,0.22009103,,0.05430609,113.0,0.0,0.823,0.03,2.0,9.5,3.19,0.26,2.36,0.102162565
2012,Cook,GEORGIA,16,4,10,35983.0,,0.227105141,,0.105372153,127.0,0.289,0.257,0.15,2.0,9.7,3.03,0.34,2.36,-0.259206799
2013,Anasco,PUERTO RICO,4,6,3,,,,,,,,,,,,,,,2.105042017
2013,Catahoula,LOUISIANA,14,4,10,36165.0,,0.218053058,,0.121419832,116.0,0.506,0.174,0.07,2.0,8.9,2.67,0.27,2.05,-0.051666667
2013,Jackson,FLORIDA,14,5,6,36809.0,,0.199345142,,0.129209548,143.0,0.17,0.288,0.05,2.0,9.1,3.08,0.31,2.3,-0.037249284
2014,Frederick,MARYLAND,10,6,7,84480.0,0.060941771,0.061929263,0.050200332,0.062134638,141.0,0.141,0.292,0.2,1.0,11.0,1.96,0.71,1.48,0.175415282
2013,Benton,INDIANA,12,5,11,48711.0,,0.111175179,,0.059620596,138.0,0.916,0.012,0.29,1.0,10.8,1.65,0.31,1.1,0.290131579
2013,Warrick,INDIANA,12,4,8,62351.0,,0.089922875,,0.069615617,128.0,0.415,0.355,0.11,1.0,11.3,2.2,0.56,1.59,-0.282051282
2014,Harvey,KANSAS,10,4,6,49576.0,,0.138449103,,0.050300431,73.0,0.653,0.026,0.29,1.0,9.2,2.05,0.4,1.55,-0.015699659
2012,Seminole,GEORGIA,13,5,6,28909.0,,0.254892945,,0.099347569,128.0,0.425,0.24,0.16,2.0,9.3,3.08,0.32,2.26,-0.044268406
2012,Ellis,TEXAS,11,5,8,62832.0,0.100387372,0.107899569,0.078701228,0.073356234,97.0,0.217,0.114,0.24,1.0,10.2,2.48,0.4,2.04,0.017525226
2012,Harris,GEORGIA,10,4,7,68816.0,,0.083793737,,0.070944674,122.0,0.0,0.692,0.02,1.0,10.5,3.22,0.34,2.46,0.078651685
2014,Madison,MONTANA,6,3,5,44764.0,,0.101098612,,0.050757576,227.0,0.018,0.282,0.05,2.0,6.1,0.89,0.09,0.51,-0.515629836
2013,Prince Edward,VIRGINIA,11,6,10,37436.0,,0.197826564,,0.08355438,130.0,0.006,0.658,0.0,2.0,8.4,2.44,0.6,1.87,-0.128008753
2012,Rutherford,NORTH CAROLINA,11,9,12,35941.0,0.137582481,0.203030899,0.13886565,0.147926226,155.0,0.0,0.635,0.0,2.0,9.8,2.64,0.43,2.01,0.019757808
2012,Larue,KENTUCKY,16,7,7,39103.0,,0.170931563,,0.101785712,142.0,0.179,0.414,0.01,1.0,10.0,2.22,0.36,1.59,0.216713092
2013,Yell,ARKANSAS,16,3,13,35535.0,,0.227427989,,0.083449237,102.0,0.016,0.677,0.14,2.0,10.0,3.31,0.33,2.55,0.268582136
2013,Woodbury,IOWA,12,4,9,45856.0,0.174638957,0.156634167,0.056213126,0.055428445,95.0,0.676,0.028,0.65,1.0,9.8,1.44,0.64,1.1,-0.222454672
2012,Pike,ILLINOIS,14,5,7,40445.0,,0.166971788,,0.065655246,120.0,0.456,0.275,0.34,2.0,10.2,1.98,0.39,1.51,-0.165280089
2012,Millard,UTAH,5,4,3,47235.0,,0.129074216,,0.068507701,81.0,0.008,0.098,0.01,2.0,5.7,1.2,0.19,0.78,-0.301179736
2013,Caroline,VIRGINIA,11,6,9,57218.0,,0.126566455,,0.119526088,145.0,0.084,0.7,0.01,1.0,8.8,2.45,0.41,1.98,-0.236170213
2014,Marion,TEXAS,19,5,11,34363.0,,0.23854661,,0.061582189,102.0,0.001,0.517,0.04,2.0,9.9,3.04,0.35,2.56,-0.069433032
2012,Davidson,TENNESSEE,10,4,9,46676.0,0.189451844,0.18498303,0.086551465,0.086555637,135.0,0.013,0.446,0.4,1.0,10.5,2.76,0.62,2.32,0.058860759
2014,Bell,TEXAS,10,6,11,51027.0,0.140550181,0.148968026,0.072977446,0.081123032,88.0,0.185,0.185,0.17,1.0,9.3,2.32,0.42,1.97,-0.071906355
2014,Cameron,LOUISIANA,17,4,11,64129.0,,0.083320826,,0.06017964,138.0,0.055,0.0,0.0,1.0,8.3,1.74,0.28,1.4,-0.06489842
2014,Santa Rosa,FLORIDA,14,4,10,58199.0,0.102459937,0.122063302,0.058371756,0.091755703,173.0,0.098,0.444,0.05,1.0,9.0,2.52,0.33,1.92,-0.024936061
2014,Blanco,TEXAS,7,3,5,51740.0,,0.100554921,,0.082337059,75.0,0.002,0.342,0.21,2.0,8.2,2.03,0.22,1.72,-0.268957992
2014,Pike,GEORGIA,14,3,10,51985.0,,0.124935552,,0.109183192,120.0,0.003,0.517,0.01,1.0,10.3,3.08,0.35,2.27,0.429220288
2012,Hancock,INDIANA,12,4,7,62702.0,0.081203416,0.077334918,,0.065454647,128.0,0.782,0.048,0.1,1.0,11.6,1.86,0.74,1.31,0.116314199
2014,Logan,OKLAHOMA,13,6,11,54303.0,,0.126519248,,0.066935867,74.0,0.208,0.209,0.11,1.0,9.5,2.55,0.45,2.04,0.092672414
2012,Montgomery,OHIO,13,5,8,43895.0,0.18682459,0.168274239,0.106699497,0.110270344,131.0,0.323,0.112,0.69,1.0,11.9,1.96,0.91,1.41,-0.057364341
2012,Sheridan,MONTANA,9,4,2,48148.0,,0.0997921,,0.029801324,106.0,0.505,0.001,0.36,2.0,6.9,0.8,0.23,0.61,0.23674655
2012,Jay,INDIANA,14,5,9,40926.0,,0.147612914,,0.104562566,123.0,0.804,0.083,0.24,2.0,11.2,1.65,0.59,1.09,-0.035630841
2014,Butler,NEBRASKA,8,2,5,49241.0,,0.08930324,,0.040798027,84.0,0.712,0.027,0.11,2.0,9.2,1.44,0.25,0.99,0.34530095
2012,Dewey,SOUTH DAKOTA,12,5,9,34797.0,,0.30298394,,0.173749998,91.0,0.071,0.002,0.3,2.0,6.6,1.04,0.25,0.72,-0.470744681
2014,Taylor,FLORIDA,15,3,8,36907.0,,0.137511835,,0.114386223,143.0,0.018,0.368,0.01,2.0,7.6,2.66,0.25,2.02,0.05129829
2013,Yakima,WASHINGTON,9,5,8,43506.0,0.207861423,0.225744233,0.098818436,0.109984361,104.0,0.124,0.332,0.48,1.0,7.5,1.17,0.83,1.16,0.163779528
2014,Union,NEW JERSEY,9,5,4,69396.0,0.11079035,0.110606499,0.083231874,0.107218385,138.0,0.014,0.152,0.76,1.0,10.7,2.03,1.1,1.81,0.109543011
2014,Washington,MISSOURI,19,6,17,34282.0,,0.237731412,,0.148672223,115.0,0.001,0.823,0.02,2.0,9.6,2.27,0.31,1.87,-0.053097345
2014,Wheatland,MONTANA,8,3,7,33825.0,,0.140602589,,0.04475854,159.0,0.178,0.075,0.46,2.0,5.4,0.88,0.1,0.52,-0.649156627
2013,Kent,MARYLAND,12,5,7,56259.0,,0.131625488,,0.079087213,141.0,0.556,0.198,0.17,2.0,9.5,1.78,0.53,1.33,-0.047058824
2012,Austin,TEXAS,10,3,5,51340.0,,0.09050867,,0.076481149,105.0,0.073,0.166,0.03,1.0,9.3,1.98,0.27,1.64,0.25
2014,Kalamazoo,MICHIGAN,10,5,11,46356.0,0.19456844,0.190648496,0.075812139,0.103089929,137.0,0.319,0.205,0.41,1.0,10.5,1.59,0.71,1.25,0.00606878
2014,Garfield,OKLAHOMA,15,5,9,46726.0,,0.132006928,,0.055387713,75.0,0.604,0.023,0.36,2.0,9.0,2.36,0.51,1.76,0.03180593
2014,Brown,WISCONSIN,7,5,7,53254.0,0.123671494,0.117060311,0.050140668,0.069446363,113.0,0.33,0.11,0.63,1.0,8.8,1.36,0.63,1.11,-0.248232522
2012,Paulding,OHIO,12,5,10,44099.0,,0.140439495,,0.095389843,133.0,0.858,0.04,0.12,2.0,11.2,1.58,0.48,1.09,-0.565590519
2012,Douglas,NEVADA,10,3,6,61099.0,,0.096594691,,0.109978609,77.0,0.008,0.131,0.26,2.0,6.0,1.21,0.33,1.04,0.0
2012,Lincoln,OREGON,10,4,9,41996.0,,0.159769431,,0.100442,195.0,0.0,0.701,0.55,2.0,5.5,0.82,0.27,0.62,-0.003433476
2014,San Miguel,COLORADO,6,3,5,59490.0,,0.103990488,,0.056747831,143.0,0.007,0.575,0.33,2.0,4.7,0.86,0.07,0.47,0.082191781
2014,Lake,OREGON,10,4,6,34535.0,,0.178006217,,0.110215053,135.0,0.018,0.186,0.01,2.0,6.5,0.94,0.11,0.65,0.525721455
2013,Lincoln,MISSOURI,16,5,14,52835.0,,0.135766849,,0.121698044,126.0,0.271,0.348,0.12,1.0,10.7,2.2,0.36,1.8,0.162248996
2014,Newton,MISSISSIPPI,15,5,10,38265.0,,0.217885867,,0.093805313,123.0,0.019,0.515,0.04,2.0,9.8,3.28,0.31,2.57,0.167073766
2014,Athens,OHIO,17,5,17,33773.0,,0.316224486,,0.115120851,139.0,0.019,0.704,0.02,2.0,10.7,2.02,0.85,1.53,-0.161991986
2013,Gloucester,NEW JERSEY,12,6,9,74524.0,0.098414607,0.081217617,0.101592898,0.106392503,126.0,0.265,0.279,0.2,1.0,10.3,1.83,0.72,1.46,-0.048698168
2014,Barbour,ALABAMA,10,5,10,35634.0,,0.240842447,,0.141861767,122.0,0.072,0.566,0.04,2.0,10.1,3.34,0.35,2.52,-0.160759494
2012,Starr,TEXAS,16,4,3,24653.0,,0.399118125,,0.125093013,32.0,0.089,0.002,0.0,2.0,8.0,1.49,0.37,1.51,0.241950322
2013,Morrow,OREGON,8,4,7,49940.0,,0.179633766,,0.101356447,123.0,0.26,0.138,0.13,2.0,6.8,1.09,0.18,0.93,-0.117887691
2012,Clinch,GEORGIA,15,4,15,33967.0,,0.215905651,,0.074662164,144.0,0.011,0.402,0.0,2.0,8.2,3.19,0.24,2.32,0.207128447
2012,Naranjito,PUERTO RICO,7,9,1,16007.0,,0.519816518,,0.084932879,,,,,,,,,,0.925414365
2014,Skagit,WASHINGTON,7,3,6,54917.0,0.165939704,0.14871189,0.067817643,0.088388525,211.0,0.027,0.642,0.39,1.0,7.7,1.07,0.68,0.93,0.134691196
2012,Santa Barbara,CALIFORNIA,8,4,4,62723.0,0.163147807,0.153172225,0.091337167,0.08872138,48.0,0.051,0.223,0.56,1.0,8.0,1.19,0.37,1.36,-0.094962841
2012,Hidalgo,NEW MEXICO,8,3,6,37531.0,,0.224911332,,0.120386645,61.0,0.005,0.016,0.14,2.0,6.1,2.22,0.19,1.63,0.64115899
2012,Carroll,GEORGIA,13,5,12,46704.0,0.207145318,0.178519025,0.123700038,0.119454175,119.0,0.0,0.521,0.0,1.0,10.2,2.98,0.42,2.2,-0.052074139
2012,Johnson,KANSAS,8,4,5,75139.0,0.067673437,0.064311266,0.054028463,0.052861508,76.0,0.186,0.101,0.54,1.0,10.2,2.37,0.7,1.92,-0.077981651
2013,Schuylkill,PENNSYLVANIA,13,5,9,45012.0,0.132919908,0.127931684,0.080354609,0.09618105,144.0,0.057,0.697,0.06,2.0,10.9,1.55,0.68,1.15,-0.090417311
2014,Middlesex,MASSACHUSETTS,9,6,7,83488.0,0.089686714,0.084078655,0.050993025,0.068140022,139.0,0.007,0.373,0.58,1.0,9.6,1.5,0.85,1.32,0.067186563
2014,Perry,KENTUCKY,26,3,20,32302.0,,0.266292453,,0.135792419,161.0,0.001,0.731,0.02,2.0,9.4,2.1,0.39,1.58,-0.112053571
2014,San Lorenzo,PUERTO RICO,5,8,0,17116.0,,0.492936641,,0.165882275,,,,,,,,,,-0.273040482
2012,Washington,GEORGIA,14,5,10,31441.0,,0.247182384,,0.098446243,126.0,0.068,0.563,0.01,2.0,10.1,3.3,0.28,2.43,-0.268939394
2013,Marion,OHIO,17,6,14,42572.0,0.144771218,0.185480386,0.095499374,0.100865044,137.0,0.786,0.065,0.27,2.0,11.5,1.7,1.12,1.17,0.120924718
2014,Sandusky,OHIO,12,4,11,46099.0,,0.146781743,,0.080274329,154.0,0.747,0.062,0.33,2.0,11.2,1.56,0.83,1.11,0.063747585
2012,Lincoln,OKLAHOMA,14,4,9,42953.0,,0.157760665,,0.077908084,76.0,0.04,0.31,0.19,1.0,9.4,2.61,0.36,2.12,-0.110091743
2013,Brunswick,NORTH CAROLINA,12,4,8,46438.0,0.159968153,0.166076288,0.130351558,0.14017643,146.0,0.082,0.346,0.08,1.0,8.7,1.87,0.27,1.32,0.028651293
2014,Duval,TEXAS,17,10,9,32479.0,,0.236541599,,0.108968988,85.0,0.053,0.014,0.13,2.0,7.5,1.65,0.18,1.44,0.441803279
2014,Coosa,ALABAMA,13,4,9,32340.0,,0.199945226,,0.199465349,124.0,0.001,0.769,0.02,2.0,10.2,3.29,0.3,2.54,-0.028702641
2012,McDuffie,GEORGIA,13,5,11,38855.0,,0.204592213,,0.102386206,116.0,0.03,0.578,0.0,1.0,10.3,3.26,0.33,2.42,-0.082905356
2014,Guilford,NORTH CAROLINA,10,5,10,45050.0,0.171021074,0.178779855,0.071005851,0.101290241,128.0,0.013,0.374,0.41,1.0,9.6,2.65,0.61,2.03,0.152115212
2014,Ellsworth,KANSAS,12,3,5,45417.0,,0.088785917,,0.047090482,71.0,0.335,0.026,0.27,2.0,8.3,1.82,0.21,1.29,0.125718666
2014,Elbert,GEORGIA,12,4,10,35170.0,,0.204694018,,0.122471102,128.0,0.002,0.539,0.03,2.0,10.1,3.16,0.37,2.29,-0.01641791
2012,Miami,INDIANA,15,5,10,39816.0,,0.182350591,,0.1341023,131.0,0.743,0.092,0.03,2.0,11.3,1.7,0.71,1.14,0.16576087
2012,Northampton,PENNSYLVANIA,10,5,6,59551.0,0.109284796,0.096314356,0.088888891,0.081544645,140.0,0.371,0.271,0.42,1.0,11.8,1.87,1.06,1.68,-0.078963992
2012,Jefferson,NEBRASKA,8,2,4,43407.0,,0.13690877,,0.069840506,73.0,0.554,0.056,0.43,2.0,9.0,1.69,0.38,1.18,-0.126984127
2012,Minidoka,IDAHO,8,5,6,43301.0,,0.149650201,,0.07136938,117.0,0.357,0.0,0.26,2.0,7.3,1.13,0.25,0.92,0.080254777
2012,Fremont,IOWA,16,3,5,49245.0,,0.091022961,,0.044946808,78.0,0.718,0.053,0.31,2.0,9.6,1.66,0.27,1.15,0.313200195
2014,San Juan,PUERTO RICO,8,9,1,22266.0,0.438660979,0.409357935,0.152335495,0.158178166,,,,,,,,,,0.021126761
2013,Sherman,OREGON,7,6,6,42639.0,,0.220898747,,0.07692308,122.0,0.328,0.001,0.08,2.0,5.9,0.95,0.15,0.77,0.836309524
2014,McPherson,KANSAS,8,4,5,55437.0,,0.081285648,,0.032670185,80.0,0.595,0.028,0.57,2.0,9.1,1.95,0.44,1.47,-0.031354983
2012,Teton,IDAHO,4,4,2,56532.0,,0.085003033,,0.095286883,191.0,0.384,0.302,0.0,2.0,6.2,0.86,0.1,0.58,-0.423582185
2013,Rusk,TEXAS,16,4,9,45752.0,,0.178392321,,0.063672028,111.0,0.004,0.437,0.07,1.0,9.9,2.91,0.41,2.46,-0.143051771
2013,Chippewa,MICHIGAN,16,5,12,41637.0,,0.177393705,,0.134586722,179.0,0.062,0.415,0.01,2.0,7.3,1.02,0.48,0.76,-0.04970569
2013,Cheyenne,COLORADO,13,4,5,51641.0,,0.071929008,,0.042893186,60.0,0.368,0.0,0.53,2.0,6.3,1.33,0.13,0.89,0.307008885
2014,Caldwell,KENTUCKY,14,2,12,40135.0,,0.202179745,,0.106306307,123.0,0.252,0.491,0.08,2.0,9.9,2.3,0.29,1.73,0.235345582
2014,Le Sueur,MINNESOTA,8,4,8,60296.0,,0.091127977,,0.058441557,105.0,0.61,0.071,0.19,1.0,10.1,1.25,0.38,0.92,-0.27574171
2012,Parmer,TEXAS,11,3,5,44925.0,,0.196023583,,0.034678563,67.0,0.718,0.0,0.57,2.0,7.2,1.73,0.12,1.2,-0.405828621
2013,Owen,KENTUCKY,15,4,14,41009.0,,0.162096843,,0.084208518,148.0,0.004,0.539,0.0,2.0,10.2,1.99,0.35,1.38,-0.525331255
2014,Delta,COLORADO,9,3,6,42389.0,,0.162421584,,0.121284723,105.0,0.038,0.427,0.21,2.0,5.2,1.2,0.15,0.76,-0.082901554
2012,Johnson,MISSOURI,11,4,9,47960.0,,0.165848553,,0.070537008,95.0,0.243,0.184,0.19,2.0,9.6,2.25,0.53,1.72,-0.117068811
2012,Greene,ALABAMA,13,8,8,23777.0,,0.328827828,,0.238479257,114.0,0.037,0.467,0.01,2.0,9.6,3.42,0.3,2.77,0.018681706
2014,Tazewell,VIRGINIA,18,5,14,36248.0,,0.195121378,,0.089121886,175.0,0.003,0.644,0.02,2.0,8.8,1.77,0.27,1.2,0.178156468
2013,Newton,ARKANSAS,11,4,9,30038.0,,0.235323012,,0.047809906,97.0,0.0,0.856,0.0,2.0,8.8,2.55,0.27,1.9,0.089353612
2012,Marion,KANSAS,9,3,5,45323.0,,0.116203226,,0.057745188,72.0,0.408,0.03,0.33,2.0,8.9,2.01,0.27,1.47,-0.290568248
2012,Woodson,KANSAS,10,3,7,30852.0,,0.232215613,,0.087316759,84.0,0.142,0.093,0.37,2.0,8.8,2.34,0.34,1.76,-0.337492202
2014,Menard,TEXAS,11,4,8,34091.0,,0.163160354,,0.06696935,66.0,0.004,0.026,0.0,2.0,6.6,2.15,0.14,1.64,-0.538157374
2012,Fayette,TEXAS,8,3,4,45478.0,,0.145335957,,0.025551103,114.0,0.042,0.188,0.22,2.0,8.5,1.95,0.26,1.66,0.195979899
2012,Ashtabula,OHIO,17,5,11,41075.0,0.208565161,0.179972559,0.1021704,0.110953689,171.0,0.251,0.427,0.21,2.0,10.6,1.42,0.64,0.97,0.055555556
2012,Macon,GEORGIA,15,5,8,30906.0,,0.272734225,,0.126040429,123.0,0.212,0.43,0.04,2.0,10.6,3.18,0.3,2.4,-0.239612188
2014,Rockwall,TEXAS,9,4,6,86597.0,0.083973676,0.062550798,,0.067583896,80.0,0.154,0.071,0.29,1.0,10.2,2.56,0.42,2.1,-0.131208609
2014,Columbia,PENNSYLVANIA,12,6,11,46367.0,0.134177819,0.157925725,0.045265485,0.05586455,149.0,0.13,0.523,0.1,1.0,9.8,1.63,0.81,1.26,-0.273427471
2012,Phillips,ARKANSAS,14,3,7,27219.0,,0.323350489,,0.183303893,105.0,0.709,0.039,0.13,2.0,10.3,2.77,0.32,2.02,-0.220958084
2013,Lenoir,NORTH CAROLINA,12,6,10,35770.0,,0.23717773,,0.13207072,145.0,0.368,0.24,0.03,2.0,8.9,2.22,0.47,1.55,-0.068783069
2013,Prince George's,MARYLAND,7,5,6,73623.0,0.098363273,0.094069339,0.091711007,0.098075479,160.0,0.066,0.404,0.79,1.0,9.9,2.29,0.89,1.92,0.062996294
2014,Blaine,OKLAHOMA,14,5,8,44183.0,,0.151793465,,0.032490015,78.0,0.455,0.094,0.4,2.0,8.3,2.29,0.24,1.69,0.182828283
2014,Pickens,GEORGIA,11,4,8,50452.0,,0.120140977,,0.104116753,156.0,0.002,0.777,0.09,1.0,9.7,2.61,0.34,1.9,0.125733445
2012,Lajas,PUERTO RICO,3,5,0,13698.0,,0.611098111,,0.123768367,,,,,,,,,,0.251546392
2013,Costilla,COLORADO,8,3,5,29145.0,,0.22190772,,0.169262022,143.0,0.02,0.31,0.0,2.0,4.6,1.0,0.09,0.57,0.0359375
2014,Macon,ALABAMA,8,4,6,30254.0,,0.263587832,,0.187101573,124.0,0.058,0.519,0.09,2.0,10.6,3.58,0.42,2.87,-0.057441253
2012,Obion,TENNESSEE,15,4,9,40516.0,,0.171419382,,0.109872937,109.0,0.523,0.166,0.02,2.0,10.0,2.46,0.3,1.71,-0.112714777
2012,Polk,TENNESSEE,17,6,13,37235.0,,0.177516222,,0.143318102,135.0,0.016,0.792,0.02,1.0,9.4,2.63,0.25,1.91,-0.173740804
2012,Burt,NEBRASKA,10,2,6,47786.0,,0.082702301,,0.038516816,87.0,0.77,0.022,0.24,2.0,9.6,1.42,0.22,1.0,0.442124105
2013,Sheridan,WYOMING,10,2,6,52008.0,,0.087860659,,0.044584718,137.0,0.011,0.205,0.29,2.0,7.4,1.2,0.61,0.89,0.060015004
2012,Golden Valley,NORTH DAKOTA,11,4,4,35742.0,,0.128744423,,0.02293578,95.0,0.257,0.024,0.41,2.0,6.1,0.9,0.15,0.62,-0.060498221
2012,Mercer,WEST VIRGINIA,20,7,13,34517.0,,0.204472899,,0.060068123,175.0,0.002,0.703,0.04,2.0,8.6,1.77,0.42,1.19,-0.131263232
2014,Monroe,MICHIGAN,16,6,11,54911.0,0.097066663,0.117673494,0.064820729,0.099478409,129.0,0.535,0.099,0.23,1.0,10.6,1.5,0.63,1.08,-0.051066218
2013,Jersey,ILLINOIS,14,4,9,53954.0,,0.076338671,,0.090488657,112.0,0.454,0.324,0.06,1.0,10.7,2.13,0.38,1.67,0.038946791
2014,Lajas,PUERTO RICO,4,4,1,13422.0,,0.609032154,,0.148232013,,,,,,,,,,1.700296736
2014,Bristol,MASSACHUSETTS,12,7,10,55957.0,0.123344801,0.126652479,0.067713983,0.099904455,134.0,0.012,0.389,0.38,1.0,8.2,1.23,0.68,1.04,0.084431138
2014,Rio Blanco,COLORADO,12,2,7,63910.0,,0.167878687,,0.041359775,101.0,0.001,0.549,0.37,2.0,5.3,1.11,0.23,0.67,0.657212318
2014,San Sebastian,PUERTO RICO,4,8,1,,,,,,,,,,,,,,,1.109311741
2014,Jones,SOUTH DAKOTA,6,2,6,38750.0,,0.089440994,,0.024291499,85.0,0.135,0.002,0.0,2.0,6.6,1.14,0.15,0.8,-0.062678063
2013,Winchester,VIRGINIA,11,4,7,44200.0,,0.201363847,,0.071744584,135.0,0.004,0.11,0.55,1.0,9.6,2.1,0.88,1.77,-0.128530259
2012,Socorro,NEW MEXICO,9,4,9,34337.0,,0.249537364,,0.071351349,47.0,0.006,0.119,0.0,2.0,5.9,1.81,0.22,1.21,-0.075563681
2012,Wolfe,KENTUCKY,25,6,16,21168.0,,0.414028734,,0.097902097,165.0,0.0,0.763,0.01,2.0,9.2,2.08,0.3,1.57,0.034883721
2014,Dawson,NEBRASKA,10,3,6,48104.0,,0.139074802,,0.057754755,67.0,0.476,0.003,0.65,2.0,7.8,1.34,0.39,0.94,-0.035817447
2012,Henry,TENNESSEE,13,3,9,36593.0,,0.173886925,,0.130075663,130.0,0.221,0.47,0.04,2.0,9.6,2.47,0.35,1.87,-0.201981288
2014,Seminole,GEORGIA,14,5,8,34894.0,,0.225839853,,0.089354172,128.0,0.425,0.24,0.16,2.0,9.3,3.08,0.32,2.26,-0.08768407
2013,Franklin,MISSOURI,14,5,12,48857.0,0.093196787,0.124567576,0.076999336,0.092470229,111.0,0.076,0.567,0.17,1.0,10.7,2.32,0.37,2.01,-0.24408284
2014,Burke,NORTH CAROLINA,14,5,13,37735.0,0.217218876,0.207208648,0.135615334,0.130724803,152.0,0.004,0.673,0.02,1.0,9.6,2.48,0.46,1.88,0.105586249
2013,Green,KENTUCKY,16,5,10,34406.0,,0.218724713,,0.107328795,135.0,0.056,0.461,0.0,2.0,9.8,2.19,0.3,1.51,-0.144115796
2012,Texas,OKLAHOMA,11,2,5,47983.0,,0.131749034,,0.068105698,65.0,0.35,0.0,0.38,2.0,7.4,1.79,0.36,1.33,0.406223717
2012,Salt Lake,UTAH,6,5,5,59626.0,0.131438732,0.120101832,0.0742964,0.073045887,120.0,0.016,0.256,0.57,1.0,9.6,1.37,0.72,1.23,-0.046419098
2014,Carter,OKLAHOMA,17,6,12,43280.0,,0.155791909,,0.065345816,78.0,0.048,0.276,0.2,2.0,9.3,2.65,0.53,2.11,-0.035797304
2012,Anderson,TEXAS,13,4,10,41471.0,,0.19104071,,0.069630161,93.0,0.038,0.319,0.15,2.0,9.2,2.61,0.36,2.23,0.002512563
2012,West Feliciana,LOUISIANA,12,3,7,58212.0,,0.152803943,,0.081540868,133.0,0.089,0.38,0.02,1.0,9.1,2.66,0.29,2.19,0.035067212
2013,Allamakee,IOWA,7,2,4,48831.0,,0.125504911,,0.063389562,110.0,0.247,0.317,0.12,2.0,9.4,1.37,0.33,0.97,-0.2745219
2014,Montgomery,GEORGIA,15,5,11,34653.0,,0.24749817,,0.061595231,139.0,0.101,0.491,0.0,2.0,9.5,3.23,0.27,2.38,-0.331561141
2014,Jackson,TENNESSEE,23,5,16,33500.0,,0.240757048,,0.152309343,141.0,0.031,0.746,0.0,2.0,9.5,2.33,0.26,1.69,-0.083154506
2013,Harnett,NORTH CAROLINA,14,4,11,44625.0,0.180615753,0.172237828,0.104498662,0.110702507,156.0,0.171,0.376,0.03,2.0,9.6,2.68,0.38,1.97,-0.04
2014,Adams,NEBRASKA,12,3,7,51342.0,,0.117514469,,0.066840023,63.0,0.772,0.007,0.65,2.0,8.7,1.51,0.44,1.06,-0.085693537
2014,Union,MISSISSIPPI,13,3,8,35389.0,,0.239677042,,0.105136245,132.0,0.147,0.406,0.06,2.0,9.6,3.01,0.38,2.28,0.134116495
2014,Jackson,OKLAHOMA,18,5,9,42029.0,,0.160210714,,0.06591887,75.0,0.524,0.019,0.22,2.0,7.7,2.38,0.42,1.75,0.192226148
2013,Meade,KENTUCKY,17,5,10,46756.0,,0.169305012,,0.108045638,139.0,0.11,0.482,0.08,1.0,10.4,2.17,0.4,1.57,-0.296183206
2014,Towner,NORTH DAKOTA,12,2,6,56574.0,,0.115658365,,0.023136247,101.0,0.714,0.003,0.33,2.0,7.6,0.75,0.21,0.56,-0.060915963
2012,Scott,KENTUCKY,12,3,10,60553.0,,0.137378931,,0.089493699,139.0,0.017,0.281,0.28,1.0,10.4,2.1,0.6,1.48,-0.149144254
2012,Chisago,MINNESOTA,8,4,8,66592.0,,0.076069579,,0.07303568,106.0,0.256,0.246,0.17,1.0,9.6,1.33,0.52,1.11,0.052861035
2012,Lincoln,SOUTH DAKOTA,9,5,5,73340.0,,0.049659375,,0.016524415,87.0,0.79,0.015,0.33,1.0,9.4,1.25,0.32,0.93,0.319969743
2012,Queens,NEW YORK,10,6,4,56780.0,0.161802322,0.143573299,0.096033446,0.095648885,125.0,0.0,0.018,0.5,1.0,8.6,2.37,1.41,2.01,0.024752475
2012,Emanuel,GEORGIA,18,4,8,31675.0,,0.278483361,,0.120635912,143.0,0.135,0.44,0.1,2.0,9.8,3.17,0.27,2.28,-0.048206278
