state,county,year,value
California,Fresno,2013,0.083
California,Fresno,2014,0.083
California,Fresno,2015,0.086
California,Glenn,2012,0.099
California,Glenn,2013,0.109
California,Glenn,2014,0.113
California,Glenn,2015,0.119
California,Humboldt,2012,0.097
California,Humboldt,2013,0.098
California,Humboldt,2014,0.101
California,Humboldt,2015,0.103
California,Imperial,2012,0.081
California,Imperial,2013,0.083
California,Imperial,2014,0.087
California,Imperial,2015,0.092
California,Inyo,2012,0.168
California,Inyo,2013,0.170
California,Inyo,2014,0.167
California,Inyo,2015,0.166
California,Kern,2012,0.074
California,Kern,2013,0.075
California,Kern,2014,0.074
California,Kern,2015,0.073
California,Kings,2012,0.070
California,Kings,2013,0.069
California,Kings,2014,0.068
California,Kings,2015,0.070
California,Lake,2012,0.112
California,Lake,2013,0.121
California,Lake,2014,0.132
California,Lake,2015,0.137
California,Lassen,2012,0.101
California,Lassen,2013,0.104
California,Lassen,2014,0.108
California,Lassen,2015,0.109
California,Los Angeles,2012,0.079
California,Los Angeles,2013,0.080
California,Los Angeles,2014,0.081
California,Los Angeles,2015,0.082
California,Madera,2012,0.070
California,Madera,2013,0.074
California,Madera,2014,0.077
California,Madera,2015,0.087
California,Marin,2012,0.125
California,Marin,2013,0.130
California,Marin,2014,0.138
California,Marin,2015,0.142
California,Mariposa,2012,0.130
California,Mariposa,2013,0.133
California,Mariposa,2014,0.137
California,Mariposa,2015,0.128
California,Mendocino,2012,0.116
California,Mendocino,2013,0.128
California,Mendocino,2014,0.132
California,Mendocino,2015,0.136
California,Merced,2012,0.066
California,Merced,2013,0.070
California,Merced,2014,0.073
California,Merced,2015,0.077
California,Modoc,2012,0.161
California,Modoc,2013,0.161
California,Modoc,2014,0.173
California,Modoc,2015,0.184
California,Mono,2012,0.065
California,Mono,2013,0.068
California,Mono,2014,0.064
California,Mono,2015,0.077
California,Monterey,2012,0.079
California,Monterey,2013,0.080
California,Monterey,2014,0.083
California,Monterey,2015,0.086
California,Napa,2012,0.111
California,Napa,2013,0.113
California,Napa,2014,0.115
California,Napa,2015,0.119
California,Nevada,2012,0.116
California,Nevada,2013,0.123
California,Nevada,2014,0.124
California,Nevada,2015,0.128
California,Orange,2012,0.081
California,Orange,2013,0.082
California,Orange,2014,0.084
California,Orange,2015,0.085
California,Placer,2012,0.101
California,Placer,2013,0.103
California,Placer,2014,0.108
California,Placer,2015,0.112
California,Plumas,2012,0.134
California,Plumas,2013,0.146
California,Plumas,2014,0.151
California,Plumas,2015,0.149
California,Riverside,2012,0.091
California,Riverside,2013,0.091
California,Riverside,2014,0.091
California,Riverside,2015,0.092
California,Sacramento,2012,0.087
California,Sacramento,2013,0.088
California,Sacramento,2014,0.089
California,Sacramento,2015,0.090
California,San Benito,2012,0.076
California,San Benito,2013,0.070
California,San Benito,2014,0.070
California,San Benito,2015,0.068
California,San Bernardino,2012,0.067
California,San Bernardino,2013,0.069
California,San Bernardino,2014,0.070
California,San Bernardino,2015,0.071
California,San Diego,2012,0.081
California,San Diego,2013,0.082
California,San Diego,2014,0.084
California,San Diego,2015,0.085
California,San Francisco,2012,0.101
California,San Francisco,2013,0.102
California,San Francisco,2014,0.101
California,San Francisco,2015,0.102
California,San Joaquin,2012,0.078
California,San Joaquin,2013,0.078
California,San Joaquin,2014,0.077
California,San Joaquin,2015,0.080
California,San Luis Obispo,2012,0.104
California,San Luis Obispo,2013,0.108
California,San Luis Obispo,2014,0.111
California,San Luis Obispo,2015,0.113
California,San Mateo,2012,0.092
California,San Mateo,2013,0.094
California,San Mateo,2014,0.096
California,San Mateo,2015,0.096
California,Santa Barbara,2012,0.102
California,Santa Barbara,2013,0.104
California,Santa Barbara,2014,0.105
California,Santa Barbara,2015,0.112
California,Santa Clara,2012,0.070
California,Santa Clara,2013,0.070
California,Santa Clara,2014,0.072
California,Santa Clara,2015,0.073
California,Santa Cruz,2012,0.094
California,Santa Cruz,2013,0.097
California,Santa Cruz,2014,0.100
California,Santa Cruz,2015,0.105
California,Shasta,2012,0.122
California,Shasta,2013,0.126
California,Shasta,2014,0.128
California,Shasta,2015,0.127
California,Sierra,2012,0.122
California,Sierra,2013,0.133
California,Sierra,2014,0.141
California,Sierra,2015,0.168
California,Siskiyou,2012,0.124
California,Siskiyou,2013,0.123
California,Siskiyou,2014,0.129
California,Siskiyou,2015,0.137
California,Solano,2012,0.081
California,Solano,2013,0.081
California,Solano,2014,0.085
California,Solano,2015,0.085
California,Sonoma,2012,0.110
California,Sonoma,2013,0.111
California,Sonoma,2014,0.116
California,Sonoma,2015,0.122
California,Stanislaus,2012,0.082
California,Stanislaus,2013,0.080
California,Stanislaus,2014,0.082
California,Stanislaus,2015,0.082
California,Sutter,2012,0.097
California,Sutter,2013,0.096
California,Sutter,2014,0.099
California,Sutter,2015,0.097
California,Tehama,2012,0.114
California,Tehama,2013,0.113
California,Tehama,2014,0.114
California,Tehama,2015,0.109
California,Trinity,2012,0.120
California,Trinity,2013,0.140
California,Trinity,2014,0.140
California,Trinity,2015,0.138
California,Tulare,2012,0.073
California,Tulare,2013,0.070
California,Tulare,2014,0.068
California,Tulare,2015,0.069
California,Tuolumne,2012,0.134
California,Tuolumne,2013,0.128
California,Tuolumne,2014,0.131
California,Tuolumne,2015,0.134
California,Ventura,2012,0.085
California,Ventura,2013,0.088
California,Ventura,2014,0.092
California,Ventura,2015,0.092
California,Yolo,2012,0.083
California,Yolo,2013,0.088
California,Yolo,2014,0.090
California,Yolo,2015,0.091
California,Yuba,2012,0.072
California,Yuba,2013,0.073
California,Yuba,2014,0.076
California,Yuba,2015,0.078
Colorado,Adams,2012,0.062
Colorado,Adams,2013,0.065
Colorado,Adams,2014,0.064
Colorado,Adams,2015,0.065
Colorado,Alamosa,2012,0.098
Colorado,Alamosa,2013,0.105
Colorado,Alamosa,2014,0.098
Colorado,Alamosa,2015,0.100
Colorado,Arapahoe,2012,0.071
Colorado,Arapahoe,2013,0.074
Colorado,Arapahoe,2014,0.074
Colorado,Arapahoe,2015,0.077
Colorado,Archuleta,2012,0.099
Colorado,Archuleta,2013,0.101
Colorado,Archuleta,2014,0.094
Colorado,Archuleta,2015,0.107
Colorado,Baca,2012,0.161
Colorado,Baca,2013,0.158
Colorado,Baca,2014,0.145
Colorado,Baca,2015,0.156
Colorado,Bent,2012,0.134
Colorado,Bent,2013,0.132
Colorado,Bent,2014,0.150
Colorado,Bent,2015,0.146
Colorado,Boulder,2012,0.069
Colorado,Boulder,2013,0.072
Colorado,Boulder,2014,0.077
Colorado,Boulder,2015,0.082
Colorado,Broomfield,2012,0.073
Colorado,Broomfield,2013,0.083
Colorado,Broomfield,2014,0.086
Colorado,Broomfield,2015,0.084
Colorado,Chaffee,2012,0.128
Colorado,Chaffee,2013,0.125
Colorado,Chaffee,2014,0.130
Colorado,Chaffee,2015,0.128
Colorado,Cheyenne,2012,0.101
Colorado,Cheyenne,2013,0.108
Colorado,Cheyenne,2014,0.109
Colorado,Cheyenne,2015,0.129
Colorado,Clear Creek,2012,0.075
Colorado,Clear Creek,2013,0.081
Colorado,Clear Creek,2014,0.096
Colorado,Clear Creek,2015,0.095
Colorado,Conejos,2012,0.147
Colorado,Conejos,2013,0.132
Colorado,Conejos,2014,0.118
Colorado,Conejos,2015,0.133
Colorado,Costilla,2012,0.206
Colorado,Costilla,2013,0.185
Colorado,Costilla,2014,0.165
Colorado,Costilla,2015,0.192
Colorado,Crowley,2012,0.129
Colorado,Crowley,2013,0.142
Colorado,Crowley,2014,0.115
Colorado,Crowley,2015,0.108
Colorado,Custer,2012,0.102
Colorado,Custer,2013,0.104
Colorado,Custer,2014,0.119
Colorado,Custer,2015,0.111
Colorado,Delta,2012,0.135
Colorado,Delta,2013,0.145
Colorado,Delta,2014,0.150
Colorado,Delta,2015,0.148
Colorado,Denver,2012,0.092
Colorado,Denver,2013,0.091
Colorado,Denver,2014,0.091
Colorado,Denver,2015,0.090
Colorado,Dolores,2012,0.152
Colorado,Dolores,2013,0.147
Colorado,Dolores,2014,0.163
Colorado,Dolores,2015,0.136
Colorado,Douglas,2012,0.037
Colorado,Douglas,2013,0.044
Colorado,Douglas,2014,0.050
Colorado,Douglas,2015,0.055
Colorado,Eagle,2012,0.035
Colorado,Eagle,2013,0.036
Colorado,Eagle,2014,0.046
Colorado,Eagle,2015,0.041
Colorado,El Paso,2012,0.072
Colorado,El Paso,2013,0.075
Colorado,El Paso,2014,0.076
Colorado,El Paso,2015,0.079
Colorado,Elbert,2012,0.049
Colorado,Elbert,2013,0.050
Colorado,Elbert,2014,0.055
Colorado,Elbert,2015,0.060
Colorado,Fremont,2012,0.139
Colorado,Fremont,2013,0.143
Colorado,Fremont,2014,0.159
Colorado,Fremont,2015,0.156
Colorado,Garfield,2012,0.061
Colorado,Garfield,2013,0.062
Colorado,Garfield,2014,0.065
Colorado,Garfield,2015,0.068
Colorado,Gilpin,2012,0.063
Colorado,Gilpin,2013,0.050
Colorado,Gilpin,2014,0.038
Colorado,Gilpin,2015,0.035
Colorado,Grand,2012,0.064
Colorado,Grand,2013,0.080
Colorado,Grand,2014,0.082
Colorado,Grand,2015,0.070
Colorado,Gunnison,2012,0.066
Colorado,Gunnison,2013,0.069
Colorado,Gunnison,2014,0.077
Colorado,Gunnison,2015,0.083
Colorado,Hinsdale,2012,0.110
Colorado,Hinsdale,2013,0.124
Colorado,Hinsdale,2014,0.124
Colorado,Hinsdale,2015,0.136
Colorado,Huerfano,2012,0.200
Colorado,Huerfano,2013,0.178
Colorado,Huerfano,2014,0.190
Colorado,Huerfano,2015,0.181
Colorado,Jackson,2012,0.100
Colorado,Jackson,2013,0.134
Colorado,Jackson,2014,0.140
Colorado,Jackson,2015,0.154
Colorado,Jefferson,2012,0.084
Colorado,Jefferson,2013,0.086
Colorado,Jefferson,2014,0.090
Colorado,Jefferson,2015,0.091
Colorado,Kiowa,2012,0.114
Colorado,Kiowa,2013,0.129
Colorado,Kiowa,2014,0.136
Colorado,Kiowa,2015,0.172
Colorado,Kit Carson,2012,0.144
Colorado,Kit Carson,2013,0.133
Colorado,Kit Carson,2014,0.141
Colorado,Kit Carson,2015,0.152
Colorado,La Plata,2012,0.070
Colorado,La Plata,2013,0.070
Colorado,La Plata,2014,0.075
Colorado,La Plata,2015,0.074
Colorado,Lake,2012,0.023
Colorado,Lake,2013,0.048
Colorado,Lake,2014,0.063
Colorado,Lake,2015,0.068
Colorado,Larimer,2012,0.076
Colorado,Larimer,2013,0.079
Colorado,Larimer,2014,0.083
Colorado,Larimer,2015,0.084
Colorado,Las Animas,2012,0.147
Colorado,Las Animas,2013,0.149
Colorado,Las Animas,2014,0.134
Colorado,Las Animas,2015,0.140
Colorado,Lincoln,2012,0.153
Colorado,Lincoln,2013,0.159
Colorado,Lincoln,2014,0.147
Colorado,Lincoln,2015,0.154
Colorado,Logan,2012,0.106
Colorado,Logan,2013,0.110
Colorado,Logan,2014,0.117
Colorado,Logan,2015,0.097
Colorado,Mesa,2012,0.108
Colorado,Mesa,2013,0.107
Colorado,Mesa,2014,0.109
Colorado,Mesa,2015,0.108
Colorado,Mineral,2012,0.212
Colorado,Mineral,2013,0.196
Colorado,Mineral,2014,0.179
Colorado,Mineral,2015,0.120
Colorado,Moffat,2012,0.117
Colorado,Moffat,2013,0.122
Colorado,Moffat,2014,0.121
Colorado,Moffat,2015,0.108
Colorado,Montezuma,2012,0.096
Colorado,Montezuma,2013,0.104
Colorado,Montezuma,2014,0.107
Colorado,Montezuma,2015,0.119
Colorado,Montrose,2012,0.116
Colorado,Montrose,2013,0.121
Colorado,Montrose,2014,0.127
Colorado,Montrose,2015,0.133
Colorado,Morgan,2012,0.105
Colorado,Morgan,2013,0.116
Colorado,Morgan,2014,0.111
Colorado,Morgan,2015,0.105
Colorado,Otero,2012,0.129
Colorado,Otero,2013,0.131
Colorado,Otero,2014,0.134
Colorado,Otero,2015,0.131
Colorado,Ouray,2012,0.081
Colorado,Ouray,2013,0.080
Colorado,Ouray,2014,0.090
Colorado,Ouray,2015,0.092
Colorado,Park,2012,0.077
Colorado,Park,2013,0.064
Colorado,Park,2014,0.069
Colorado,Park,2015,0.088
Colorado,Phillips,2012,0.149
Colorado,Phillips,2013,0.128
Colorado,Phillips,2014,0.126
Colorado,Phillips,2015,0.148
Colorado,Pitkin,2012,0.075
Colorado,Pitkin,2013,0.077
Colorado,Pitkin,2014,0.090
Colorado,Pitkin,2015,0.094
Colorado,Prowers,2012,0.118
Colorado,Prowers,2013,0.117
Colorado,Prowers,2014,0.125
Colorado,Prowers,2015,0.111
Colorado,Pueblo,2012,0.110
Colorado,Pueblo,2013,0.116
Colorado,Pueblo,2014,0.121
Colorado,Pueblo,2015,0.121
Colorado,Rio Blanco,2012,0.100
Colorado,Rio Blanco,2013,0.108
Colorado,Rio Blanco,2014,0.112
Colorado,Rio Blanco,2015,0.117
Colorado,Rio Grande,2012,0.124
Colorado,Rio Grande,2013,0.110
Colorado,Rio Grande,2014,0.119
Colorado,Rio Grande,2015,0.115
Colorado,Routt,2012,0.046
Colorado,Routt,2013,0.058
Colorado,Routt,2014,0.074
Colorado,Routt,2015,0.079
Colorado,Saguache,2012,0.109
Colorado,Saguache,2013,0.126
Colorado,Saguache,2014,0.147
Colorado,Saguache,2015,0.158
Colorado,San Juan,2012,0.138
Colorado,San Juan,2013,0.112
Colorado,San Juan,2014,0.124
Colorado,San Juan,2015,0.135
Colorado,San Miguel,2012,0.043
Colorado,San Miguel,2013,0.058
Colorado,San Miguel,2014,0.063
Colorado,San Miguel,2015,0.068
Colorado,Sedgwick,2012,0.163
Colorado,Sedgwick,2013,0.156
Colorado,Sedgwick,2014,0.162
Colorado,Sedgwick,2015,0.169
Colorado,Summit,2012,0.040
Colorado,Summit,2013,0.036
Colorado,Summit,2014,0.046
Colorado,Summit,2015,0.046
Colorado,Teller,2012,0.063
Colorado,Teller,2013,0.085
Colorado,Teller,2014,0.100
Colorado,Teller,2015,0.108
Colorado,Washington,2012,0.135
Colorado,Washington,2013,0.143
Colorado,Washington,2014,0.161
Colorado,Washington,2015,0.166
Colorado,Weld,2012,0.068
Colorado,Weld,2013,0.071
Colorado,Weld,2014,0.072
Colorado,Weld,2015,0.073
Colorado,Yuma,2012,0.114
Colorado,Yuma,2013,0.125
Colorado,Yuma,2014,0.130
Colorado,Yuma,2015,0.145
Connecticut,Fairfield,2012,0.101
Connecticut,Fairfield,2013,0.100
Connecticut,Fairfield,2014,0.103
Connecticut,Fairfield,2015,0.105
Connecticut,Hartford,2012,0.112
Connecticut,Hartford,2013,0.113
Connecticut,Hartford,2014,0.115
Connecticut,Hartford,2015,0.115
Connecticut,Litchfield,2012,0.112
Connecticut,Litchfield,2013,0.116
Connecticut,Litchfield,2014,0.119
Connecticut,Litchfield,2015,0.120
Connecticut,Middlesex,2012,0.109
Connecticut,Middlesex,2013,0.114
Connecticut,Middlesex,2014,0.112
Connecticut,Middlesex,2015,0.114
Connecticut,New Haven,2012,0.111
Connecticut,New Haven,2013,0.113
Connecticut,New Haven,2014,0.117
Connecticut,New Haven,2015,0.121
Connecticut,New London,2012,0.102
Connecticut,New London,2013,0.106
Connecticut,New London,2014,0.110
Connecticut,New London,2015,0.109
Connecticut,Tolland,2012,0.086
Connecticut,Tolland,2013,0.089
Connecticut,Tolland,2014,0.090
Connecticut,Tolland,2015,0.094
Connecticut,Windham,2012,0.094
Connecticut,Windham,2013,0.097
Connecticut,Windham,2014,0.090
Connecticut,Windham,2015,0.094
Delaware,Kent,2012,0.093
Delaware,Kent,2013,0.097
Delaware,Kent,2014,0.095
Delaware,Kent,2015,0.099
Delaware,New Castle,2012,0.093
Delaware,New Castle,2013,0.095
Delaware,New Castle,2014,0.097
Delaware,New Castle,2015,0.098
Delaware,Sussex,2012,0.125
Delaware,Sussex,2013,0.129
Delaware,Sussex,2014,0.130
Delaware,Sussex,2015,0.132
District of Columbia,District of Columbia,2012,0.101
District of Columbia,District of Columbia,2013,0.101
District of Columbia,District of Columbia,2014,0.102
District of Columbia,District of Columbia,2015,0.101
Florida,Alachua,2012,0.072
Florida,Alachua,2013,0.077
Florida,Alachua,2014,0.082
Florida,Alachua,2015,0.083
Florida,Baker,2012,0.088
Florida,Baker,2013,0.081
Florida,Baker,2014,0.085
Florida,Baker,2015,0.088
Florida,Bay,2012,0.101
Florida,Bay,2013,0.101
Florida,Bay,2014,0.098
Florida,Bay,2015,0.104
Florida,Bradford,2012,0.112
Florida,Bradford,2013,0.124
Florida,Bradford,2014,0.137
Florida,Bradford,2015,0.151
Florida,Brevard,2012,0.133
Florida,Brevard,2013,0.135
Florida,Brevard,2014,0.137
Florida,Brevard,2015,0.139
Florida,Broward,2012,0.114
Florida,Broward,2013,0.114
Florida,Broward,2014,0.115
Florida,Broward,2015,0.116
Florida,Calhoun,2012,0.119
Florida,Calhoun,2013,0.134
Florida,Calhoun,2014,0.140
Florida,Calhoun,2015,0.147
Florida,Charlotte,2012,0.175
Florida,Charlotte,2013,0.180
Florida,Charlotte,2014,0.185
Florida,Charlotte,2015,0.185
Florida,Citrus,2012,0.161
Florida,Citrus,2013,0.169
Florida,Citrus,2014,0.176
Florida,Citrus,2015,0.175
Florida,Clay,2012,0.069
Florida,Clay,2013,0.074
Florida,Clay,2014,0.078
Florida,Clay,2015,0.077
Florida,Collier,2012,0.147
Florida,Collier,2013,0.153
Florida,Collier,2014,0.158
Florida,Collier,2015,0.157
Florida,Columbia,2012,0.099
Florida,Columbia,2013,0.108
Florida,Columbia,2014,0.114
Florida,Columbia,2015,0.121
Florida,DeSoto,2012,0.117
Florida,DeSoto,2013,0.128
Florida,DeSoto,2014,0.140
Florida,DeSoto,2015,0.136
Florida,Dixie,2012,0.140
Florida,Dixie,2013,0.134
Florida,Dixie,2014,0.136
Florida,Dixie,2015,0.138
Florida,Duval,2012,0.085
Florida,Duval,2013,0.087
Florida,Duval,2014,0.090
Florida,Duval,2015,0.094
Florida,Escambia,2012,0.108
Florida,Escambia,2013,0.113
Florida,Escambia,2014,0.114
Florida,Escambia,2015,0.112
Florida,Flagler,2012,0.124
Florida,Flagler,2013,0.134
Florida,Flagler,2014,0.128
Florida,Flagler,2015,0.138
Florida,Franklin,2012,0.118
Florida,Franklin,2013,0.120
Florida,Franklin,2014,0.151
Florida,Franklin,2015,0.142
Florida,Gadsden,2012,0.105
Florida,Gadsden,2013,0.109
Florida,Gadsden,2014,0.103
Florida,Gadsden,2015,0.111
Florida,Gilchrist,2012,0.098
Florida,Gilchrist,2013,0.120
Florida,Gilchrist,2014,0.122
Florida,Gilchrist,2015,0.130
Florida,Glades,2012,0.142
Florida,Glades,2013,0.140
Florida,Glades,2014,0.145
Florida,Glades,2015,0.154
Florida,Gulf,2012,0.100
Florida,Gulf,2013,0.093
Florida,Gulf,2014,0.101
Florida,Gulf,2015,0.104
Florida,Hamilton,2012,0.108
Florida,Hamilton,2013,0.126
Florida,Hamilton,2014,0.136
Florida,Hamilton,2015,0.116
Florida,Hardee,2012,0.103
Florida,Hardee,2013,0.097
Florida,Hardee,2014,0.108
Florida,Hardee,2015,0.097
Florida,Hendry,2012,0.102
Florida,Hendry,2013,0.103
Florida,Hendry,2014,0.107
Florida,Hendry,2015,0.108
Florida,Hernando,2012,0.148
Florida,Hernando,2013,0.152
Florida,Hernando,2014,0.158
Florida,Hernando,2015,0.160
Florida,Highlands,2012,0.180
Florida,Highlands,2013,0.180
Florida,Highlands,2014,0.185
Florida,Highlands,2015,0.186
Florida,Hillsborough,2012,0.081
Florida,Hillsborough,2013,0.083
Florida,Hillsborough,2014,0.085
Florida,Hillsborough,2015,0.085
Florida,Holmes,2012,0.115
Florida,Holmes,2013,0.127
Florida,Holmes,2014,0.131
Florida,Holmes,2015,0.136
Florida,Indian River,2012,0.179
Florida,Indian River,2013,0.184
Florida,Indian River,2014,0.186
Florida,Indian River,2015,0.194
Florida,Jackson,2012,0.135
Florida,Jackson,2013,0.138
Florida,Jackson,2014,0.136
Florida,Jackson,2015,0.135
Florida,Jefferson,2012,0.095
Florida,Jefferson,2013,0.100
Florida,Jefferson,2014,0.114
Florida,Jefferson,2015,0.136
Florida,Lafayette,2012,0.099
Florida,Lafayette,2013,0.122
Florida,Lafayette,2014,0.123
Florida,Lafayette,2015,0.116
Florida,Lake,2012,0.137
Florida,Lake,2013,0.139
Florida,Lake,2014,0.140
Florida,Lake,2015,0.140
Florida,Lee,2012,0.133
Florida,Lee,2013,0.138
Florida,Lee,2014,0.140
Florida,Lee,2015,0.142
Florida,Leon,2012,0.070
Florida,Leon,2013,0.069
Florida,Leon,2014,0.076
Florida,Leon,2015,0.078
Florida,Levy,2012,0.129
Florida,Levy,2013,0.138
Florida,Levy,2014,0.147
Florida,Levy,2015,0.157
Florida,Liberty,2012,0.112
Florida,Liberty,2013,0.111
Florida,Liberty,2014,0.102
Florida,Liberty,2015,0.106
Florida,Madison,2012,0.091
Florida,Madison,2013,0.103
Florida,Madison,2014,0.123
Florida,Madison,2015,0.144
Florida,Manatee,2012,0.147
Florida,Manatee,2013,0.149
Florida,Manatee,2014,0.146
Florida,Manatee,2015,0.150
Florida,Marion,2012,0.140
Florida,Marion,2013,0.141
Florida,Marion,2014,0.148
Florida,Marion,2015,0.155
Florida,Martin,2012,0.180
Florida,Martin,2013,0.184
Florida,Martin,2014,0.184
Florida,Martin,2015,0.189
Florida,Miami-Dade,2012,0.092
Florida,Miami-Dade,2013,0.093
Florida,Miami-Dade,2014,0.094
Florida,Miami-Dade,2015,0.096
Florida,Monroe,2012,0.102
Florida,Monroe,2013,0.117
Florida,Monroe,2014,0.126
Florida,Monroe,2015,0.134
Florida,Nassau,2012,0.092
Florida,Nassau,2013,0.093
Florida,Nassau,2014,0.098
Florida,Nassau,2015,0.102
Florida,Okaloosa,2012,0.084
Florida,Okaloosa,2013,0.087
Florida,Okaloosa,2014,0.092
Florida,Okaloosa,2015,0.097
Florida,Okeechobee,2012,0.106
Florida,Okeechobee,2013,0.120
Florida,Okeechobee,2014,0.118
Florida,Okeechobee,2015,0.121
Florida,Orange,2012,0.062
Florida,Orange,2013,0.063
Florida,Orange,2014,0.064
Florida,Orange,2015,0.064
Florida,Osceola,2012,0.065
Florida,Osceola,2013,0.069
Florida,Osceola,2014,0.072
Florida,Osceola,2015,0.074
Florida,Palm Beach,2012,0.153
Florida,Palm Beach,2013,0.155
Florida,Palm Beach,2014,0.158
Florida,Palm Beach,2015,0.160
Florida,Pasco,2012,0.132
Florida,Pasco,2013,0.137
Florida,Pasco,2014,0.141
Florida,Pasco,2015,0.143
Florida,Pinellas,2012,0.157
Florida,Pinellas,2013,0.162
Florida,Pinellas,2014,0.164
Florida,Pinellas,2015,0.166
Florida,Polk,2012,0.114
Florida,Polk,2013,0.117
Florida,Polk,2014,0.120
Florida,Polk,2015,0.120
Florida,Putnam,2012,0.121
Florida,Putnam,2013,0.128
Florida,Putnam,2014,0.137
Florida,Putnam,2015,0.146
Florida,Santa Rosa,2012,0.076
Florida,Santa Rosa,2013,0.078
Florida,Santa Rosa,2014,0.082
Florida,Santa Rosa,2015,0.079
Florida,Sarasota,2012,0.184
Florida,Sarasota,2013,0.191
Florida,Sarasota,2014,0.190
Florida,Sarasota,2015,0.189
Florida,Seminole,2012,0.077
Florida,Seminole,2013,0.082
Florida,Seminole,2014,0.085
Florida,Seminole,2015,0.088
Florida,St. Johns,2012,0.097
Florida,St. Johns,2013,0.107
Florida,St. Johns,2014,0.110
Florida,St. Johns,2015,0.111
Florida,St. Lucie,2012,0.120
Florida,St. Lucie,2013,0.121
Florida,St. Lucie,2014,0.132
Florida,St. Lucie,2015,0.141
Florida,Sumter,2012,0.187
Florida,Sumter,2013,0.189
Florida,Sumter,2014,0.182
Florida,Sumter,2015,0.194
Florida,Suwannee,2012,0.142
Florida,Suwannee,2013,0.127
Florida,Suwannee,2014,0.122
Florida,Suwannee,2015,0.128
Florida,Taylor,2012,0.112
Florida,Taylor,2013,0.106
Florida,Taylor,2014,0.096
Florida,Taylor,2015,0.107
